timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2021-01-02T00:00:00.000Z";"2021-01-02T23:59:59.999Z";"2021-01-02T03:58:07.000Z";"2021-01-02T23:57:07.000Z";"2781";0.00403521;0.00415361;0.00393692;0.00394775;4352073.09;92432349.27986918;"2021-01-02T23:59:59.999Z"
"2021-01-01T00:00:00.000Z";"2021-01-01T23:59:59.999Z";"2021-01-01T04:44:07.000Z";"2021-01-01T00:15:08.000Z";"2781";0.00380171;0.00415659;0.00379034;0.00403515;4267880.43;88668290.16152985;"2021-01-01T23:59:59.999Z"
"2020-12-31T00:00:00.000Z";"2020-12-31T23:59:59.999Z";"2020-12-31T18:20:10.000Z";"2020-12-31T00:26:07.000Z";"2781";0.00373291;0.00384396;0.00371975;0.00380154;3611782.35;83489410.39370276;"2020-12-31T23:59:59.999Z"
"2020-12-30T00:00:00.000Z";"2020-12-30T23:59:59.999Z";"2020-12-30T03:07:07.000Z";"2020-12-30T09:07:07.000Z";"2781";0.00370087;0.0037951;0.00361908;0.00373216;4040784.64;81921174.1430101;"2020-12-30T23:59:59.999Z"
"2020-12-29T00:00:00.000Z";"2020-12-29T23:59:59.999Z";"2020-12-29T00:31:07.000Z";"2020-12-29T18:01:07.000Z";"2781";0.00400275;0.00401148;0.00347696;0.00370125;5095633.75;81197920.79878785;"2020-12-29T23:59:59.999Z"
"2020-12-28T00:00:00.000Z";"2020-12-28T23:59:59.999Z";"2020-12-28T08:48:07.000Z";"2020-12-28T04:01:07.000Z";"2781";0.00400034;0.00404406;0.00397326;0.0040029;3694437.63;87767728.44290657;"2020-12-28T23:59:59.999Z"
"2020-12-27T00:00:00.000Z";"2020-12-27T23:59:59.999Z";"2020-12-27T09:57:07.000Z";"2020-12-27T14:13:07.000Z";"2781";0.00397993;0.00405209;0.00394735;0.00400008;4789274.3;87657043.18275626;"2020-12-27T23:59:59.999Z"
"2020-12-26T00:00:00.000Z";"2020-12-26T23:59:59.999Z";"2020-12-26T00:36:07.000Z";"2020-12-26T23:57:07.000Z";"2781";0.00412224;0.00416032;0.00397194;0.00397978;3822682.55;87165704.68497263;"2020-12-26T23:59:59.999Z"
"2020-12-25T00:00:00.000Z";"2020-12-25T23:59:59.999Z";"2020-12-25T05:41:07.000Z";"2020-12-25T08:35:09.000Z";"2781";0.00414682;0.00418085;0.0039878;0.00412188;2805850.11;90228172.35674646;"2020-12-25T23:59:59.999Z"
"2020-12-24T00:00:00.000Z";"2020-12-24T23:59:59.999Z";"2020-12-24T12:10:09.000Z";"2020-12-24T04:27:07.000Z";"2781";0.00399088;0.00419028;0.00396767;0.00414667;4286934.24;90721401.1454347;"2020-12-24T23:59:59.999Z"
