timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-01-02T00:00:00.000Z";"2024-01-02T23:59:59.999Z";"2024-01-02T11:11:00.000Z";"2024-01-02T21:11:00.000Z";"2781";0.2389895611;0.2438900075;0.2252221102;0.2269590063;97317726.57;1816152087.04;"2024-01-02T23:59:59.999Z"
"2024-01-01T00:00:00.000Z";"2024-01-01T23:59:59.999Z";"2024-01-01T23:46:00.000Z";"2024-01-01T06:17:00.000Z";"2781";0.2227843094;0.2394900366;0.2204875566;0.2389814244;60953802.37;1912296442.07;"2024-01-01T23:59:59.999Z"
"2023-12-31T00:00:00.000Z";"2023-12-31T23:59:59.999Z";"2023-12-31T20:28:00.000Z";"2023-12-31T02:57:00.000Z";"2781";0.2217059159;0.2318871632;0.2204470758;0.2227767591;57103516.75;1782677077.95;"2023-12-31T23:59:59.999Z"
"2023-12-30T00:00:00.000Z";"2023-12-30T23:59:59.999Z";"2023-12-30T00:30:00.000Z";"2023-12-30T09:46:00.000Z";"2781";0.2264234298;0.2272796186;0.2189892642;0.2217669952;58754248.53;1774597183.77;"2023-12-30T23:59:59.999Z"
"2023-12-29T00:00:00.000Z";"2023-12-29T23:59:59.999Z";"2023-12-29T11:42:00.000Z";"2023-12-29T22:22:00.000Z";"2781";0.2341919516;0.2424048519;0.2221379819;0.2264230751;117150703.85;1811855737.27;"2023-12-29T23:59:59.999Z"
"2023-12-28T00:00:00.000Z";"2023-12-28T23:59:59.999Z";"2023-12-28T21:31:00.000Z";"2023-12-28T14:47:00.000Z";"2781";0.2292481633;0.2375037128;0.2223875104;0.2342133177;112719946.44;1874836591.9;"2023-12-28T23:59:59.999Z"
"2023-12-27T00:00:00.000Z";"2023-12-27T23:59:59.999Z";"2023-12-27T00:02:00.000Z";"2023-12-27T03:36:00.000Z";"2781";0.2344972487;0.2347531877;0.2240479447;0.2292255995;84380420.63;1834911842.7;"2023-12-27T23:59:59.999Z"
"2023-12-26T00:00:00.000Z";"2023-12-26T23:59:59.999Z";"2023-12-26T05:02:00.000Z";"2023-12-26T18:36:00.000Z";"2781";0.2381485431;0.2419830004;0.2228828919;0.234493785;114650272.54;1877083330.09;"2023-12-26T23:59:59.999Z"
"2023-12-25T00:00:00.000Z";"2023-12-25T23:59:59.999Z";"2023-12-25T06:04:00.000Z";"2023-12-25T00:46:00.000Z";"2781";0.2313532562;0.2390512998;0.2282193187;0.2381274877;87475902.26;1906171002.49;"2023-12-25T23:59:59.999Z"
"2023-12-24T00:00:00.000Z";"2023-12-24T23:59:59.999Z";"2023-12-24T04:37:00.000Z";"2023-12-24T22:54:00.000Z";"2781";0.2353360361;0.2470384649;0.2281439848;0.2313308252;131172117.7;1851765301.88;"2023-12-24T23:59:59.999Z"
