timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-01-02T00:00:00.000Z";"2023-01-02T23:59:59.999Z";"2023-01-02T16:41:00.000Z";"2023-01-02T01:19:00.000Z";"2781";4.3707889972;4.5221801388;4.3299608472;4.4893735347;123129358.88;5173560901.62;"2023-01-02T23:59:59.999Z"
"2023-01-01T00:00:00.000Z";"2023-01-01T23:59:59.999Z";"2023-01-01T21:57:00.000Z";"2023-01-01T01:25:00.000Z";"2781";4.3132389301;4.3822909968;4.2847058124;4.3708162005;86051503.54;5035576982.99;"2023-01-01T23:59:59.999Z"
"2022-12-31T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-31T15:22:00.000Z";"2022-12-31T23:13:00.000Z";"2781";4.3239219319;4.3898125314;4.3091464756;4.3148226806;80874550.14;4970040362.14;"2022-12-31T23:59:59.999Z"
"2022-12-30T00:00:00.000Z";"2022-12-30T23:59:59.999Z";"2022-12-30T21:13:00.000Z";"2022-12-30T07:34:00.000Z";"2781";4.3103264605;4.3352957108;4.2460633708;4.3234762356;97767447.34;5001139281.25;"2022-12-30T23:59:59.999Z"
"2022-12-29T00:00:00.000Z";"2022-12-29T23:59:59.999Z";"2022-12-29T15:16:00.000Z";"2022-12-29T02:22:00.000Z";"2781";4.2826014612;4.348922535;4.2392122141;4.3105275834;111444525.92;4962814872.48;"2022-12-29T23:59:59.999Z"
"2022-12-28T00:00:00.000Z";"2022-12-28T23:59:59.999Z";"2022-12-28T00:05:00.000Z";"2022-12-28T22:19:00.000Z";"2781";4.4800495985;4.4807451265;4.2588754395;4.2824587296;187917783.98;4929296580.17;"2022-12-28T23:59:59.999Z"
"2022-12-27T00:00:00.000Z";"2022-12-27T23:59:59.999Z";"2022-12-27T00:04:00.000Z";"2022-12-27T22:14:00.000Z";"2781";4.571989956;4.5770065824;4.4726390234;4.4803131452;123898109.12;5156506409.26;"2022-12-27T23:59:59.999Z"
"2022-12-26T00:00:00.000Z";"2022-12-26T23:59:59.999Z";"2022-12-26T23:56:00.000Z";"2022-12-26T01:29:00.000Z";"2781";4.4935010815;4.5729268929;4.4703111327;4.57204824;104281742.26;5260308923.51;"2022-12-26T23:59:59.999Z"
"2022-12-25T00:00:00.000Z";"2022-12-25T23:59:59.999Z";"2022-12-25T23:59:00.000Z";"2022-12-25T19:27:00.000Z";"2781";4.4537228142;4.4930441007;4.4061812988;4.4930441007;87988204.59;5168182598.75;"2022-12-25T23:59:59.999Z"
"2022-12-24T00:00:00.000Z";"2022-12-24T23:59:59.999Z";"2022-12-24T00:33:00.000Z";"2022-12-24T09:42:00.000Z";"2781";4.4721713875;4.4875700365;4.4385880775;4.4537648929;49798355.14;5121920053.89;"2022-12-24T23:59:59.999Z"
"2022-12-23T00:00:00.000Z";"2022-12-23T23:59:59.999Z";"2022-12-23T03:13:00.000Z";"2022-12-23T15:05:00.000Z";"2781";4.5274638078;4.5426919847;4.4652478454;4.4720833089;120863259;5141790735.99;"2022-12-23T23:59:59.999Z"
"2022-12-22T00:00:00.000Z";"2022-12-22T23:59:59.999Z";"2022-12-22T23:59:00.000Z";"2022-12-22T18:04:00.000Z";"2781";4.4807562142;4.5276106355;4.3812839328;4.5276106355;130622647.73;5206032025.69;"2022-12-22T23:59:59.999Z"
"2022-12-21T00:00:00.000Z";"2022-12-21T23:59:59.999Z";"2022-12-21T00:10:00.000Z";"2022-12-21T20:11:00.000Z";"2781";4.6114538327;4.6139845697;4.4526596429;4.4801466683;124008106.64;5149826214.2;"2022-12-21T23:59:59.999Z"
"2022-12-20T00:00:00.000Z";"2022-12-20T23:59:59.999Z";"2022-12-20T15:37:00.000Z";"2022-12-20T00:16:00.000Z";"2781";4.4776857696;4.6441027302;4.4703513701;4.6117076219;136221749.85;5299529183.07;"2022-12-20T23:59:59.999Z"
"2022-12-19T00:00:00.000Z";"2022-12-19T23:59:59.999Z";"2022-12-19T01:29:00.000Z";"2022-12-19T22:38:00.000Z";"2781";4.6638043461;4.7015168797;4.4371010745;4.4767592868;170487500.14;5166149881.07;"2022-12-19T23:59:59.999Z"
