timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-01-02T00:00:00.000Z";"2023-01-02T23:59:59.999Z";"2023-01-02T10:12:00.000Z";"2023-01-02T01:19:00.000Z";"2781";0.1774734375;0.182622051;0.1745524548;0.181193567;39522483.1;1293297440.07;"2023-01-02T23:59:59.999Z"
"2023-01-01T00:00:00.000Z";"2023-01-01T23:59:59.999Z";"2023-01-01T19:22:00.000Z";"2023-01-01T02:45:00.000Z";"2781";0.1728095667;0.1785762661;0.171995552;0.1774660407;36884680.1;1266736278.25;"2023-01-01T23:59:59.999Z"
"2022-12-31T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-31T14:14:00.000Z";"2022-12-31T05:59:00.000Z";"2781";0.1690546948;0.1746018273;0.1678185934;0.1728184703;46000195.98;1233562552.41;"2022-12-31T23:59:59.999Z"
"2022-12-30T00:00:00.000Z";"2022-12-30T23:59:59.999Z";"2022-12-30T23:59:00.000Z";"2022-12-30T07:40:00.000Z";"2781";0.1651339791;0.1690083029;0.1608987812;0.1690083029;41936642.13;1206366117.25;"2022-12-30T23:59:59.999Z"
"2022-12-29T00:00:00.000Z";"2022-12-29T23:59:59.999Z";"2022-12-29T00:11:00.000Z";"2022-12-29T22:17:00.000Z";"2781";0.1672497693;0.1676255923;0.1615856471;0.1651506127;40661271.76;1178830611.31;"2022-12-29T23:59:59.999Z"
"2022-12-28T00:00:00.000Z";"2022-12-28T23:59:59.999Z";"2022-12-28T00:05:00.000Z";"2022-12-28T06:04:00.000Z";"2781";0.1699848058;0.1702972248;0.1615103044;0.1672406826;46172647.08;1193555695.72;"2022-12-28T23:59:59.999Z"
"2022-12-27T00:00:00.000Z";"2022-12-27T23:59:59.999Z";"2022-12-27T00:04:00.000Z";"2022-12-27T17:46:00.000Z";"2781";0.171505894;0.1720244499;0.1658773303;0.1699745995;28856494.23;1213067187.45;"2022-12-27T23:59:59.999Z"
"2022-12-26T00:00:00.000Z";"2022-12-26T23:59:59.999Z";"2022-12-26T23:56:00.000Z";"2022-12-26T00:32:00.000Z";"2781";0.1658731112;0.1716459569;0.1653540503;0.1715031732;30286222.17;1223976502.58;"2022-12-26T23:59:59.999Z"
"2022-12-25T00:00:00.000Z";"2022-12-25T23:59:59.999Z";"2022-12-25T01:30:00.000Z";"2022-12-25T19:28:00.000Z";"2781";0.1683735811;0.1685226844;0.1633231848;0.1658717671;29886441.36;1183786694.88;"2022-12-25T23:59:59.999Z"
"2022-12-24T00:00:00.000Z";"2022-12-24T23:59:59.999Z";"2022-12-24T00:31:00.000Z";"2022-12-24T23:10:00.000Z";"2781";0.1701335674;0.1706126338;0.1681135365;0.1683790468;19846142.11;1201680722.22;"2022-12-24T23:59:59.999Z"
"2022-12-23T00:00:00.000Z";"2022-12-23T23:59:59.999Z";"2022-12-23T03:16:00.000Z";"2022-12-23T21:10:00.000Z";"2781";0.1718040459;0.1732527626;0.1694679417;0.1701219662;31676112.42;1214119691.07;"2022-12-23T23:59:59.999Z"
"2022-12-22T00:00:00.000Z";"2022-12-22T23:59:59.999Z";"2022-12-22T04:11:00.000Z";"2022-12-22T18:04:00.000Z";"2781";0.1717485034;0.1718543479;0.1660396938;0.1717673908;55206447.38;1225461404.76;"2022-12-22T23:59:59.999Z"
"2022-12-21T00:00:00.000Z";"2022-12-21T23:59:59.999Z";"2022-12-21T08:57:00.000Z";"2022-12-21T23:01:00.000Z";"2781";0.1789400689;0.1803470754;0.1703956267;0.1718811405;51720072.18;1226273080.47;"2022-12-21T23:59:59.999Z"
"2022-12-20T00:00:00.000Z";"2022-12-20T23:59:59.999Z";"2022-12-20T15:35:00.000Z";"2022-12-20T00:00:00.000Z";"2781";0.1742121642;0.1810050869;0.1742121642;0.1789748036;45261734.25;1276882524.28;"2022-12-20T23:59:59.999Z"
"2022-12-19T00:00:00.000Z";"2022-12-19T23:59:59.999Z";"2022-12-19T01:45:00.000Z";"2022-12-19T22:37:00.000Z";"2781";0.1888536203;0.1912466362;0.1719826014;0.1741752807;65915384.31;1242640877.46;"2022-12-19T23:59:59.999Z"
"2022-12-18T00:00:00.000Z";"2022-12-18T23:59:59.999Z";"2022-12-18T04:32:00.000Z";"2022-12-18T09:36:00.000Z";"2781";0.1946215006;0.1949296511;0.1883017822;0.1888411287;51148563.99;1347273551.05;"2022-12-18T23:59:59.999Z"
"2022-12-17T00:00:00.000Z";"2022-12-17T23:59:59.999Z";"2022-12-17T11:00:00.000Z";"2022-12-17T02:31:00.000Z";"2781";0.1855516305;0.1951323516;0.1815770996;0.1945963595;64779870.5;1388334073.37;"2022-12-17T23:59:59.999Z"
"2022-12-16T00:00:00.000Z";"2022-12-16T23:59:59.999Z";"2022-12-16T07:56:00.000Z";"2022-12-16T23:35:00.000Z";"2781";0.2104907144;0.2127508892;0.1845252779;0.1855543601;101685228.03;1323655256.28;"2022-12-16T23:59:59.999Z"
"2022-12-15T00:00:00.000Z";"2022-12-15T23:59:59.999Z";"2022-12-15T10:01:00.000Z";"2022-12-15T23:56:00.000Z";"2781";0.2209227266;0.2282910576;0.2104278925;0.2105017532;102634769.58;1501618348.72;"2022-12-15T23:59:59.999Z"
"2022-12-14T00:00:00.000Z";"2022-12-14T23:59:59.999Z";"2022-12-14T18:41:00.000Z";"2022-12-15T01:56:00.000Z";"2781";0.2235264503;0.2259432963;0.2181910997;0.2183785896;50141257.83;1556279549.88;"2022-12-14T23:59:59.999Z"
"2022-12-13T00:00:00.000Z";"2022-12-13T23:59:59.999Z";"2022-12-13T14:26:00.000Z";"2022-12-13T07:22:00.000Z";"2781";0.2186391396;0.2251640476;0.2107529693;0.2235293789;57964593.35;1592924698.03;"2022-12-13T23:59:59.999Z"
"2022-12-12T00:00:00.000Z";"2022-12-12T23:59:59.999Z";"2022-12-12T00:00:00.000Z";"2022-12-12T14:01:00.000Z";"2781";0.2230938785;0.2230938785;0.2141956172;0.2186543529;50472899.24;1558162449.18;"2022-12-12T23:59:59.999Z"
"2022-12-11T00:00:00.000Z";"2022-12-11T23:59:59.999Z";"2022-12-11T06:15:00.000Z";"2022-12-11T22:41:00.000Z";"2781";0.2274462299;0.23018999;0.2223320905;0.2230870531;34176351.36;1589750748.97;"2022-12-11T23:59:59.999Z"
"2022-12-10T00:00:00.000Z";"2022-12-10T23:59:59.999Z";"2022-12-10T18:28:00.000Z";"2022-12-10T00:40:00.000Z";"2781";0.225715276;0.2303327139;0.2253165145;0.227486633;39234108.04;1621102995.09;"2022-12-10T23:59:59.999Z"
"2022-12-09T00:00:00.000Z";"2022-12-09T23:59:59.999Z";"2022-12-09T10:15:00.000Z";"2022-12-09T17:34:00.000Z";"2781";0.2247128416;0.2260287225;0.2228153679;0.2257165597;43827223.29;1608489401.92;"2022-12-09T23:59:59.999Z"
"2022-12-08T00:00:00.000Z";"2022-12-08T23:59:59.999Z";"2022-12-08T20:07:00.000Z";"2022-12-08T13:13:00.000Z";"2781";0.2215734479;0.2259972282;0.2192331998;0.2247177576;49488352.71;1601372051.7;"2022-12-08T23:59:59.999Z"
"2022-12-07T00:00:00.000Z";"2022-12-07T23:59:59.999Z";"2022-12-07T00:42:00.000Z";"2022-12-07T21:44:00.000Z";"2781";0.2341025695;0.2345037348;0.2204079228;0.2215698651;68569468.2;1578939973.62;"2022-12-07T23:59:59.999Z"
"2022-12-06T00:00:00.000Z";"2022-12-06T23:59:59.999Z";"2022-12-06T02:16:00.000Z";"2022-12-06T15:10:00.000Z";"2781";0.236694163;0.2372432538;0.2324295777;0.2340937063;44072524.28;1668187097.89;"2022-12-06T23:59:59.999Z"
"2022-12-05T00:00:00.000Z";"2022-12-05T23:59:59.999Z";"2022-12-05T11:15:00.000Z";"2022-12-05T19:35:00.000Z";"2781";0.2400208174;0.245328718;0.2349036577;0.2366873644;71798766.55;1685486799.27;"2022-12-05T23:59:59.999Z"
"2022-12-04T00:00:00.000Z";"2022-12-04T23:59:59.999Z";"2022-12-04T05:17:00.000Z";"2022-12-04T11:58:00.000Z";"2781";0.2379094286;0.2403995464;0.237557739;0.240112271;37889987;1709971582.45;"2022-12-04T23:59:59.999Z"
"2022-12-03T00:00:00.000Z";"2022-12-03T23:59:59.999Z";"2022-12-03T00:23:00.000Z";"2022-12-03T23:37:00.000Z";"2781";0.2445132642;0.2451344652;0.2374793963;0.2379161039;49127944.14;1694331798.19;"2022-12-03T23:59:59.999Z"
"2022-12-02T00:00:00.000Z";"2022-12-02T23:59:59.999Z";"2022-12-02T10:02:00.000Z";"2022-12-02T04:14:00.000Z";"2781";0.2408009359;0.2457198458;0.2367416965;0.2445077421;57867942.62;1741274819.97;"2022-12-02T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-01T23:59:59.999Z";"2022-12-01T00:05:00.000Z";"2022-12-01T21:10:00.000Z";"2781";0.2482954888;0.248485821;0.2399854818;0.2407488476;46685927.48;1714405687.17;"2022-12-01T23:59:59.999Z"
"2022-11-30T00:00:00.000Z";"2022-11-30T23:59:59.999Z";"2022-11-30T23:30:00.000Z";"2022-11-30T18:09:00.000Z";"2781";0.2405627775;0.2494132401;0.2397166111;0.2483000234;70447666.99;1768082050.79;"2022-11-30T23:59:59.999Z"
"2022-11-29T00:00:00.000Z";"2022-11-29T23:59:59.999Z";"2022-11-29T08:42:00.000Z";"2022-11-29T00:16:00.000Z";"2781";0.2359554427;0.2418148974;0.2348167179;0.2405550873;48892847.63;1711730138.78;"2022-11-29T23:59:59.999Z"
"2022-11-28T00:00:00.000Z";"2022-11-28T23:59:59.999Z";"2022-11-28T00:10:00.000Z";"2022-11-28T02:05:00.000Z";"2781";0.2404632382;0.2412852863;0.2278543565;0.2359661013;65359826.68;1679076403.83;"2022-11-28T23:59:59.999Z"
"2022-11-27T00:00:00.000Z";"2022-11-27T23:59:59.999Z";"2022-11-27T08:55:00.000Z";"2022-11-27T01:04:00.000Z";"2781";0.2405261901;0.2484279962;0.2398655579;0.2404660691;50268929.68;1711097387.92;"2022-11-27T23:59:59.999Z"
"2022-11-26T00:00:00.000Z";"2022-11-26T23:59:59.999Z";"2022-11-26T14:44:00.000Z";"2022-11-26T22:53:00.000Z";"2781";0.2435983039;0.2467440661;0.2384713155;0.2405368631;51580086.34;1711601455.6;"2022-11-26T23:59:59.999Z"
"2022-11-25T00:00:00.000Z";"2022-11-25T23:59:59.999Z";"2022-11-25T17:17:00.000Z";"2022-11-25T02:09:00.000Z";"2781";0.2420894638;0.2449999213;0.2347057309;0.2436004977;64474013.65;1733401844.04;"2022-11-25T23:59:59.999Z"
"2022-11-24T00:00:00.000Z";"2022-11-24T23:59:59.999Z";"2022-11-24T04:02:00.000Z";"2022-11-24T10:52:00.000Z";"2781";0.2467882273;0.2489269891;0.2389210444;0.2421135704;75089367.68;1722821552.26;"2022-11-24T23:59:59.999Z"
"2022-11-23T00:00:00.000Z";"2022-11-23T23:59:59.999Z";"2022-11-23T23:52:00.000Z";"2022-11-23T02:00:00.000Z";"2781";0.2406809779;0.2467693512;0.2363955562;0.246718336;102360377.51;1755588323.49;"2022-11-23T23:59:59.999Z"
"2022-11-22T00:00:00.000Z";"2022-11-22T23:59:59.999Z";"2022-11-22T00:18:00.000Z";"2022-11-22T10:03:00.000Z";"2781";0.2450376266;0.2477512755;0.2268995591;0.2405988878;146152136.57;1710789448.95;"2022-11-22T23:59:59.999Z"
"2022-11-21T00:00:00.000Z";"2022-11-21T23:59:59.999Z";"2022-11-21T00:56:00.000Z";"2022-11-21T19:47:00.000Z";"2781";0.2560901621;0.2562921531;0.2391397776;0.2451010041;171918589.24;1742809042.08;"2022-11-21T23:59:59.999Z"
"2022-11-20T00:00:00.000Z";"2022-11-20T23:59:59.999Z";"2022-11-20T00:08:00.000Z";"2022-11-20T23:39:00.000Z";"2781";0.2986138503;0.2989633642;0.2543427052;0.2561132439;269224676.73;1821144795.33;"2022-11-20T23:59:59.999Z"
"2022-11-19T00:00:00.000Z";"2022-11-19T23:59:59.999Z";"2022-11-19T00:50:00.000Z";"2022-11-19T06:17:00.000Z";"2781";0.2976501459;0.3101879636;0.2916666674;0.2986208658;367504117.46;2123404270.03;"2022-11-19T23:59:59.999Z"
"2022-11-18T00:00:00.000Z";"2022-11-18T23:59:59.999Z";"2022-11-18T23:53:00.000Z";"2022-11-18T00:05:00.000Z";"2781";0.2679725685;0.2980370577;0.267679658;0.2975774678;249222620.83;2114361092.95;"2022-11-18T23:59:59.999Z"
"2022-11-17T00:00:00.000Z";"2022-11-17T23:59:59.999Z";"2022-11-17T01:17:00.000Z";"2022-11-17T14:29:00.000Z";"2781";0.2761589372;0.2790143613;0.2584940706;0.2679759853;129166592.67;1904035793.96;"2022-11-17T23:59:59.999Z"
"2022-11-16T00:00:00.000Z";"2022-11-16T23:59:59.999Z";"2022-11-16T03:42:00.000Z";"2022-11-16T16:11:00.000Z";"2781";0.2812720995;0.2972506285;0.2655958567;0.2761677483;226688628.64;1962240669.99;"2022-11-16T23:59:59.999Z"
"2022-11-15T00:00:00.000Z";"2022-11-15T23:59:59.999Z";"2022-11-15T16:11:00.000Z";"2022-11-15T01:06:00.000Z";"2781";0.2609857809;0.2892196878;0.2584437176;0.2812674711;191000833.57;1997202666.92;"2022-11-15T23:59:59.999Z"
