timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-01-02T00:00:00.000Z";"2025-01-02T23:59:59.999Z";"2025-01-02T13:01:00.000Z";"2025-01-02T02:36:00.000Z";"2781";0.0117731262;0.0123163312;0.0116586696;0.0121643224;45331711.45;555644579.72;"2025-01-02T23:59:59.999Z"
"2025-01-01T00:00:00.000Z";"2025-01-01T23:59:59.999Z";"2025-01-01T21:37:00.000Z";"2025-01-01T09:28:00.000Z";"2781";0.0113724294;0.0118821288;0.010955306;0.0117731103;45150999.24;537697214.7;"2025-01-01T23:59:59.999Z"
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T14:16:00.000Z";"2024-12-31T05:20:00.000Z";"2781";0.0113418782;0.0117868138;0.0109343022;0.0113724294;48020681.08;519328395.02;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T01:40:00.000Z";"2024-12-30T16:54:00.000Z";"2781";0.01161701;0.0119053388;0.0109938626;0.0113418782;54153180.91;517863117.47;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T14:08:00.000Z";"2024-12-29T23:22:00.000Z";"2781";0.0118591296;0.0121666142;0.0114192152;0.01161701;46076458.74;530339139.6;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:56:00.000Z";"2024-12-28T07:56:00.000Z";"2781";0.0114750588;0.0119366626;0.011339467;0.0118591296;39089651.99;541322467.6;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T12:39:00.000Z";"2024-12-27T00:39:00.000Z";"2781";0.0114575215;0.0120285528;0.011346953;0.0114750588;50489143.28;523720304.03;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:15:00.000Z";"2024-12-26T21:17:00.000Z";"2781";0.0125132556;0.0125869068;0.0112989537;0.0114575639;52160474.32;522851104.02;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T04:51:00.000Z";"2024-12-25T00:31:00.000Z";"2781";0.012202421;0.0128815048;0.0120883516;0.0125132556;72880813.35;570949972.46;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T16:40:00.000Z";"2024-12-24T02:24:00.000Z";"2781";0.0119579149;0.0124346465;0.0114372202;0.0122022554;60790511.71;556685395.84;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T23:03:00.000Z";"2024-12-23T01:22:00.000Z";"2781";0.0106140882;0.0120547502;0.0103664524;0.0119579149;70337442.88;545457575.51;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T13:31:00.000Z";"2024-12-22T20:11:00.000Z";"2781";0.0106034798;0.0109308781;0.0103415578;0.0106140882;55689309.24;484094329.1;"2024-12-22T23:59:59.999Z"
"2024-12-21T00:00:00.000Z";"2024-12-21T23:59:59.999Z";"2024-12-21T07:43:00.000Z";"2024-12-21T19:40:00.000Z";"2781";0.0109757627;0.0117320019;0.0103753886;0.0106034798;74275276.61;483543900.01;"2024-12-21T23:59:59.999Z"
"2024-12-20T00:00:00.000Z";"2024-12-20T23:59:59.999Z";"2024-12-20T23:26:00.000Z";"2024-12-20T12:02:00.000Z";"2781";0.0104148664;0.0110215667;0.00913581782968;0.0109757627;102016615.91;500449592.84;"2024-12-20T23:59:59.999Z"
"2024-12-19T00:00:00.000Z";"2024-12-19T23:59:59.999Z";"2024-12-19T10:56:00.000Z";"2024-12-19T20:15:00.000Z";"2781";0.0115146865;0.0116152552;0.0100472454;0.010415101;109539899.36;474725615.54;"2024-12-19T23:59:59.999Z"
"2024-12-18T00:00:00.000Z";"2024-12-18T23:59:59.999Z";"2024-12-18T00:19:00.000Z";"2024-12-18T23:52:00.000Z";"2781";0.0127784882;0.0128184733;0.0114887994;0.0115146865;78793573.32;524770659.99;"2024-12-18T23:59:59.999Z"
"2024-12-17T00:00:00.000Z";"2024-12-17T23:59:59.999Z";"2024-12-17T00:00:00.000Z";"2024-12-17T23:13:00.000Z";"2781";0.0137333779;0.0137333779;0.0126150544;0.0127787236;67609130.71;582300160.71;"2024-12-17T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-16T23:59:59.999Z";"2024-12-16T00:52:00.000Z";"2024-12-16T11:59:00.000Z";"2781";0.0141340366;0.0143754866;0.0131471384;0.0137333779;68322957.77;625714476.17;"2024-12-16T23:59:59.999Z"
"2024-12-15T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-15T23:54:00.000Z";"2024-12-15T07:46:00.000Z";"2781";0.0137825198;0.0141885134;0.0133052643;0.0141340366;58045285.58;643880206.38;"2024-12-15T23:59:59.999Z"
"2024-12-14T00:00:00.000Z";"2024-12-14T23:59:59.999Z";"2024-12-14T01:34:00.000Z";"2024-12-14T21:01:00.000Z";"2781";0.0144977046;0.0146863875;0.0134200951;0.0137825198;58730808.34;627780710.78;"2024-12-14T23:59:59.999Z"
"2024-12-13T00:00:00.000Z";"2024-12-13T23:59:59.999Z";"2024-12-13T02:50:00.000Z";"2024-12-13T16:07:00.000Z";"2781";0.0145351654;0.0146775582;0.01409359;0.0144977046;56574688.25;660264681.48;"2024-12-13T23:59:59.999Z"
"2024-12-12T00:00:00.000Z";"2024-12-12T23:59:59.999Z";"2024-12-12T09:19:00.000Z";"2024-12-12T01:56:00.000Z";"2781";0.0143704591;0.0150636461;0.0142162653;0.0145351654;81220590.11;661882049.26;"2024-12-12T23:59:59.999Z"
"2024-12-11T00:00:00.000Z";"2024-12-11T23:59:59.999Z";"2024-12-11T23:13:00.000Z";"2024-12-11T02:05:00.000Z";"2781";0.0135378123;0.0145116708;0.01290008;0.0143704591;92039491.8;654292293.97;"2024-12-11T23:59:59.999Z"
