timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2022-01-02T00:00:00.000Z";"2022-01-02T23:59:59.999Z";"2022-01-02T00:47:00.000Z";"2022-01-02T13:52:00.000Z";"2781";1.7402854331;1.7770833978;1.6634319851;1.6740409653;328237594.46;10669967912.9;"2022-01-02T23:59:59.999Z"
"2022-01-01T00:00:00.000Z";"2022-01-01T23:59:59.999Z";"2022-01-01T20:24:00.000Z";"2022-01-01T10:37:00.000Z";"2781";1.6599440752;1.7645183648;1.6333718828;1.7401078737;312453114.97;11090344584.01;"2022-01-01T23:59:59.999Z"
"2021-12-31T00:00:00.000Z";"2021-12-31T23:59:59.999Z";"2021-12-31T08:51:00.000Z";"2021-12-31T20:01:00.000Z";"2781";1.7323502039;1.7810308715;1.6315902493;1.6600242622;596832692.99;10573383148.56;"2021-12-31T23:59:59.999Z"
"2021-12-30T00:00:00.000Z";"2021-12-30T23:59:59.999Z";"2021-12-30T15:07:12.000Z";"2021-12-30T00:19:13.000Z";"2781";1.5847435621;1.7615948603;1.524015313;1.7341967458;850997247.69;11041383896.75;"2021-12-30T23:59:59.999Z"
"2021-12-29T00:00:00.000Z";"2021-12-29T23:59:59.999Z";"2021-12-29T20:45:30.000Z";"2021-12-29T13:30:29.000Z";"2781";1.4684052292;1.6373030415;1.4105245448;1.5797439056;578073495.65;10057309356.11;"2021-12-29T23:59:59.999Z"
"2021-12-28T00:00:00.000Z";"2021-12-28T23:59:59.999Z";"2021-12-28T00:02:12.000Z";"2021-12-28T19:10:16.000Z";"2781";1.6584126573;1.6601376978;1.4564197016;1.4693831549;497538076.65;9354051920.71;"2021-12-28T23:59:59.999Z"
"2021-12-27T00:00:00.000Z";"2021-12-27T23:59:59.999Z";"2021-12-27T18:11:12.000Z";"2021-12-27T01:13:18.000Z";"2781";1.607259413;1.724742118;1.581062353;1.658261502;435558660.18;10555707936.83;"2021-12-27T23:59:59.999Z"
"2021-12-26T00:00:00.000Z";"2021-12-26T23:59:59.999Z";"2021-12-26T15:38:12.000Z";"2021-12-26T04:06:31.000Z";"2781";1.5747477404;1.641880893;1.5476040077;1.6085369445;429413185.29;10216971621.55;"2021-12-26T23:59:59.999Z"
"2021-12-25T00:00:00.000Z";"2021-12-25T23:59:59.999Z";"2021-12-25T00:38:13.000Z";"2021-12-25T17:26:13.000Z";"2781";1.5763269697;1.599509515;1.5344352494;1.5729394825;291169833.12;9990161785.03;"2021-12-25T23:59:59.999Z"
"2021-12-24T00:00:00.000Z";"2021-12-24T23:59:59.999Z";"2021-12-24T16:46:16.000Z";"2021-12-24T05:30:32.000Z";"2781";1.47072253;1.6485541955;1.4475101927;1.5739404674;541193576.68;9995826768.08;"2021-12-24T23:59:59.999Z"
"2021-12-23T00:00:00.000Z";"2021-12-23T23:59:59.999Z";"2021-12-23T20:17:13.000Z";"2021-12-23T07:56:13.000Z";"2781";1.3631451172;1.4864196559;1.3448455618;1.4666906302;315085976.86;9314076076.26;"2021-12-23T23:59:59.999Z"
"2021-12-22T00:00:00.000Z";"2021-12-22T23:59:59.999Z";"2021-12-22T16:10:13.000Z";"2021-12-22T01:10:12.000Z";"2781";1.3581343879;1.4152466941;1.3447163073;1.3633562979;245406695.35;8652497829.37;"2021-12-22T23:59:59.999Z"
"2021-12-21T00:00:00.000Z";"2021-12-21T23:59:59.999Z";"2021-12-21T22:00:28.000Z";"2021-12-21T01:09:32.000Z";"2781";1.2949035926;1.3619215489;1.2920088797;1.3556293372;234354957.16;8602274652.99;"2021-12-21T23:59:59.999Z"
"2021-12-20T00:00:00.000Z";"2021-12-20T23:59:59.999Z";"2021-12-20T01:13:13.000Z";"2021-12-20T14:14:11.000Z";"2781";1.3558178904;1.3574027391;1.2567152408;1.2953601657;204808978.03;8201940960.59;"2021-12-20T23:59:59.999Z"
"2021-12-19T00:00:00.000Z";"2021-12-19T23:59:59.999Z";"2021-12-19T04:19:12.000Z";"2021-12-19T23:58:13.000Z";"2781";1.3789070998;1.4208322903;1.3535281879;1.3555691403;156250485.75;8582189377.62;"2021-12-19T23:59:59.999Z"
"2021-12-18T00:00:00.000Z";"2021-12-18T23:59:59.999Z";"2021-12-18T15:26:12.000Z";"2021-12-18T02:07:12.000Z";"2781";1.3490623457;1.4005771609;1.3269880441;1.3786185612;158325733.69;8727507789.88;"2021-12-18T23:59:59.999Z"
"2021-12-17T00:00:00.000Z";"2021-12-17T23:59:59.999Z";"2021-12-17T04:19:12.000Z";"2021-12-17T15:18:20.000Z";"2781";1.3879214903;1.4027796936;1.3187421868;1.348422891;176972348.23;8535749565.43;"2021-12-17T23:59:59.999Z"
"2021-12-16T00:00:00.000Z";"2021-12-16T23:59:59.999Z";"2021-12-16T13:52:12.000Z";"2021-12-16T23:36:19.000Z";"2781";1.426998978;1.4656793581;1.3831321195;1.3877470984;189299840.49;8784071776.03;"2021-12-16T23:59:59.999Z"
"2021-12-15T00:00:00.000Z";"2021-12-15T23:59:59.999Z";"2021-12-15T20:55:13.000Z";"2021-12-15T16:03:24.000Z";"2781";1.3805132584;1.4536512966;1.3064316851;1.4267440456;252046202.48;9030280129.83;"2021-12-15T23:59:59.999Z"
"2021-12-14T00:00:00.000Z";"2021-12-14T23:59:59.999Z";"2021-12-14T23:46:13.000Z";"2021-12-14T06:31:12.000Z";"2781";1.3198352556;1.383757917;1.3137220703;1.3238604016;280207962.46;8377807435.28;"2021-12-14T23:59:59.999Z"
"2021-12-13T00:00:00.000Z";"2021-12-13T23:59:59.999Z";"2021-12-13T00:13:13.000Z";"2021-12-13T23:58:16.000Z";"2781";1.5422831127;1.5588513027;1.3195568488;1.3213981924;300354758.66;8361743994.16;"2021-12-13T23:59:59.999Z"
"2021-12-12T00:00:00.000Z";"2021-12-12T23:59:59.999Z";"2021-12-12T18:45:24.000Z";"2021-12-12T10:14:22.000Z";"2781";1.5270110531;1.5664005394;1.5112227779;1.5420003112;170703414.7;9736026298.22;"2021-12-12T23:59:59.999Z"
"2021-12-11T00:00:00.000Z";"2021-12-11T23:59:59.999Z";"2021-12-11T16:52:14.000Z";"2021-12-11T00:21:25.000Z";"2781";1.4626598462;1.5727429145;1.436052879;1.5262779038;232678452.09;9635442623.19;"2021-12-11T23:59:59.999Z"
